Order_ID,Order_Date,Customer_Name,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD-10886,03-Nov-2025,Customer 002,Rajasthan,West,Office Supplies,Writing,Gel Pen Pack,2,680.52,0.15,110.75
ORD-10887,04-Aug-2025,Customer 008,West Bengal,East,Office Supplies,Paper,Notebook Set,6,4455.97,0.10,859.97
ORD-10888,07-Dec-2025,Customer 043,Bihar,East,Office Supplies,Paper,A4 Paper Pack,4,3464.68,0.00,1041.37
ORD-10889,05-Oct-2025,Customer 102,Gujarat,West,Technology,Accessories,USB-C Hub,6,13886.32,0.10,1904.57
ORD-10890,01-Dec-2025,Customer 081,tamil nadu,South,Technology,Phones,Budget Phone A2,2,5259.47,0.05,764.56
ORD-10891,08-Jul-2025,Customer 012,Bihar,East,Office Supplies,Paper,Printer Paper,4,456.05,0.15,119.22
ORD-10892,19-Oct-2025,Customer 044,Odisha,East,Technology,Accessories,Mechanical Keyboard,8,51215.96,0.00,10294.20
ORD-10893,22-Nov-2025,Customer 177,Delhi,North,Technology,Electronics,Bluetooth Speaker,7,30801.62,0.05,5118.96
ORD-10894,24-Nov-2025,Customer 060,Punjab,North,Furniture,Tables,Work Desk,6,5618.17,0.30,-112.50
ORD-10895,14-Nov-2025,Customer 021,Bihar,East,Technology,Phones,Smartphone X1,5,7766.62,0.25,352.99
ORD-10896,20-Jan-2025,Customer 061,West Bengal,East,Technology,Accessories,Laptop Stand,5,7018.76,0.25,192.26
ORD-10897,01-Aug-2025,Customer 166,Telangana,South,Furniture,Tables,Study Table,5,18384.01,0.00,3314.13
ORD-10898,07-Dec-2025,Customer 064,Uttar Pradesh,North,Technology,Phones,5G Phone Pro,6,12630.26,0.00,2623.64
ORD-10899,09-Sep-2025,Customer 018,Goa,West,Furniture,Tables,Laptop Table,3,13951.24,0.00,2406.73
ORD-10900,15-Apr-2025,Customer 061,Rajasthan,West,Technology,Electronics,Webcam HD,4,5427.36,0.05,931.31
ORD-10901,01-Apr-2025,Customer 156,Odisha,East,Office Supplies,Writing,Pencil Box,5,965.75,0.10,146.42
ORD-10902,04-Jul-2025,Customer 102,Goa,West,Office Supplies,Storage,Desk Organizer,4,848.19,0.30,-28.70
ORD-10903,04-Sep-2025,Customer 006,Karnataka,South,Technology,Accessories,Laptop Stand,7,19061.16,0.25,777.27
ORD-10904,26-Aug-2025,Customer 079,Karnataka,South,Office Supplies,Paper,Sticky Notes,3,1520.02,0.05,317.95
ORD-10905,08-Apr-2025,Customer 002,Telangana,South,Office Supplies,Storage,Desk Organizer,2,494.55,0.30,-30.99
ORD-10906,11-Jul-2025,Customer 099,Bihar,East,Furniture,Storage,Drawer Unit,8,26133.19,0.25,563.00
ORD-10907,17-Oct-2025,Customer 042,Kerala,South,Office Supplies,Writing,Gel Pen Pack,7,5639.90,0.00,1551.53
ORD-10908,30-Nov-2025,Customer 099,Rajasthan,West,Office Supplies,Storage,Pen Drive 64GB,8,3844.37,0.20,623.80
ORD-10909,13-Dec-2025,Customer 008,Tamil Nadu,South,Furniture,Chairs,Office Chair Basic,8,9402.62,0.20,501.56
ORD-10910,17-Feb-2025,Customer 165,Maharashtra,West,Office Supplies,Writing,Pencil Box,3,822.27,0.05,86.47
ORD-10911,10-May-2025,Customer 178,Karnataka,South,Office Supplies,Writing,Gel Pen Pack,4,3033.64,0.05,829.97
ORD-10912,21-Oct-2025,Customer 089,Uttar Pradesh,North,Furniture,Storage,Wall Shelf,5,34623.40,0.00,6138.44
ORD-10913,09-Sep-2025,Customer 001,Maharashtra,West,Office Supplies,Writing,Marker Set,7,4572.31,0.00,1397.13
ORD-10914,11-Jul-2025,Customer 048,Jharkhand,East,Technology,Electronics,Power Bank,7,23605.17,0.25,806.15
ORD-10915,31-Jan-2025,Customer 047,Maharashtra,West,Technology,Accessories,Wireless Mouse,2,5964.90,0.10,729.81
ORD-10916,13-Feb-2025,Customer 097,Rajasthan,West,Office Supplies,Storage,Desk Organizer,2,1504.91,0.05,271.62
ORD-10917,21-Feb-2025,Customer 003,Jharkhand,East,Office Supplies,Paper,Sticky Notes,1,392.16,0.30,29.78
ORD-10918,24-Sep-2025,Customer 069,West Bengal,East,Office Supplies,Paper,A4 Paper Pack,2,506.15,0.00,111.88
ORD-10919,03-May-2025,Customer 093,Kerala,South,Office Supplies,Storage,Desk Organizer,6,1843.41,0.20,396.38
ORD-10920,24-Dec-2025,Customer 103,Karnataka,South,Office Supplies,Writing,Gel Pen Pack,6,4775.54,0.00,1217.89
ORD-10921,13-Nov-2025,Customer 176,Maharashtra,West,Technology,Electronics,LED Monitor 24,5,27972.72,0.10,3744.74
ORD-10922,04-Jul-2025,Customer 012,Kerala,South,Furniture,Tables,Study Table,1,7113.77,0.20,239.68
ORD-10923,01-Sep-2025,Customer 169,Punjab,North,Furniture,Tables,Study Table,8,34570.31,0.00,6186.26
ORD-10924,14-Feb-2025,Customer 078,Jharkhand,East,Furniture,Tables,Laptop Table,4,27012.59,0.00,4772.95
ORD-10925,29-Mar-2025,Customer 169,Telangana,South,Technology,Accessories,USB-C Hub,8,32711.93,0.10,4354.52
ORD-10926,24-May-2025,Customer 057,Odisha,East,Technology,Accessories,USB-C Hub,3,14611.73,0.20,1119.46
ORD-10927,21-Dec-2025,Customer 086,Delhi,North,Furniture,Tables,Work Desk,3,17634.42,0.30,-362.81
ORD-10928,15-Oct-2025,Customer 112,Goa,West,Furniture,Storage,Bookshelf,6,18633.06,0.25,363.02
ORD-10929,31-Oct-2025,Customer 049,Goa,West,Technology,Accessories,USB-C Hub,5,6042.73,0.00,1170.20
ORD-10930,30-Oct-2025,Customer 138,Jharkhand,East,Furniture,Tables,Study Table,6,51850.41,0.00,9287.67
ORD-10931,05-Nov-2025,Customer 152,Rajasthan,West,Office Supplies,Storage,Pen Drive 64GB,6,4183.60,0.05,1040.18
ORD-10932,13-Sep-2025,Customer 175,Goa,West,Technology,Accessories,USB-C Hub,8,17220.13,0.15,1846.00
ORD-10933,08-Jun-2025,Customer 129,Telangana,South,Technology,Electronics,Bluetooth Speaker,3,15098.84,0.00,3043.50
ORD-10934,20-Jun-2025,Customer 040,Jharkhand,East,Office Supplies,Writing,Pencil Box,4,1457.76,0.25,65.40
ORD-10935,04-Dec-2025,Customer 041,Rajasthan,West,Furniture,Chairs,Ergonomic Chair,3,17736.47,0.25,262.17
ORD-10936,20-Jul-2025,Customer 019,Bihar,East,Furniture,Tables,Laptop Table,7,36330.61,0.20,1878.38
ORD-10937,25-Oct-2025,Customer 014,Uttar Pradesh,North,Office Supplies,Writing,Marker Set,7,894.89,0.20,194.78
ORD-10938,16-Mar-2025,Customer 054,Uttar Pradesh,North,Office Supplies,Writing,Marker Set,3,928.92,0.30,28.82
ORD-10939,17-Mar-2025,Customer 097,Rajasthan,West,Furniture,Chairs,Ergonomic Chair,6,41174.81,0.00,7454.26
ORD-10940,27-Jan-2025,Customer 031,Tamil Nadu,South,Furniture,Chairs,Ergonomic Chair,2,5562.98,0.30,-160.33
ORD-10941,08-Sep-2025,Customer 078,Punjab,North,Furniture,Tables,Study Table,7,21777.05,0.00,3857.67
ORD-10942,01-Dec-2025,Customer 114,Gujarat,West,Furniture,Storage,Wall Shelf,2,10899.45,0.25,136.79
ORD-10943,21-Oct-2025,Customer 147,Haryana,North,Technology,Phones,Smartphone X1,2,2534.22,0.10,227.65
ORD-10944,06-Mar-2025,Customer 026,Kerala,South,Office Supplies,Writing,Gel Pen Pack,3,888.41,0.25,56.00
ORD-10945,02-Oct-2025,Customer 136,Punjab,North,Technology,Electronics,Webcam HD,7,37902.44,0.00,7555.00
ORD-10946,03-Nov-2025,Customer 178,Kerala,South,Technology,Electronics,LED Monitor 24,4,25203.80,0.00,4964.12
ORD-10947,01-Dec-2025,Customer 042,Gujarat,West,Technology,Electronics,Power Bank,6,8057.88,0.05,1367.71
ORD-10948,06-Oct-2025,Customer 044,Odisha,East,Furniture,Tables,Work Desk,2,15033.85,0.15,1207.55
ORD-10949,16-Aug-2025,Customer 036,Tamil Nadu,South,Furniture,Chairs,Office Chair Basic,5,6630.41,0.15,585.21
ORD-10950,07-Apr-2025,Customer 037,Kerala,South,Furniture,Tables,Laptop Table,4,26263.43,0.00,4664.32
ORD-10951,11-May-2025,Customer 067,Uttar Pradesh,North,Technology,Phones,Budget Phone A2,6,10390.03,0.25,287.47
ORD-10952,22-Dec-2025,Customer 037,Karnataka,South,Furniture,Chairs,Study Chair,8,12575.80,0.15,1079.87
ORD-10953,20-Mar-2025,Customer 081,Rajasthan,West,Technology,Electronics,Bluetooth Speaker,4,18406.37,0.05,3063.79
ORD-10954,28-Jul-2025,Customer 017,Tamil Nadu,South,Office Supplies,Paper,Notebook Set,2,603.01,0.00,213.00
ORD-10955,26-Apr-2025,Customer 071,Punjab,North,Furniture,Chairs,Visitor Chair,6,41433.03,0.05,6199.90
ORD-10956,06-Jun-2025,Customer 151,Bihar,East,Technology,Accessories,Wireless Mouse,7,43542.38,0.00,8630.65
ORD-10957,29-Mar-2025,Customer 082,Kerala,South,Technology,Electronics,Bluetooth Speaker,5,19494.72,0.00,3994.12
ORD-10958,20-Sep-2025,Customer 040,Karnataka,South,Technology,Accessories,Laptop Stand,8,28120.71,0.15,2764.65
ORD-10959,08-May-2025,Customer 174,Maharashtra,West,Technology,Accessories,Mechanical Keyboard,1,4821.57,0.20,387.31
ORD-10960,22-May-2025,Customer 110,Tamil Nadu,South,Furniture,Tables,Study Table,8,49799.24,0.30,-746.45
ORD-10961,21-Nov-2025,Customer 021,Goa,West,Office Supplies,Writing,Gel Pen Pack,5,1653.37,0.20,330.86
ORD-10962,11-Oct-2025,Customer 127,Odisha,East,Furniture,Chairs,Ergonomic Chair,3,17062.41,0.00,3129.65
ORD-10963,12-Nov-2025,Customer 049,Bihar,East,Office Supplies,Writing,Marker Set,8,3905.60,0.00,1070.88
ORD-10964,28-Mar-2025,Customer 173,Bihar,East,Furniture,Tables,Laptop Table,4,35819.72,0.00,6473.32
ORD-10965,14-Jul-2025,Customer 044,Goa,West,Technology,Phones,5G Phone Pro,3,11038.11,0.00,2189.08
ORD-10966,20-Apr-2025,Customer 001,Haryana,North,Technology,Accessories,Wireless Mouse,2,3335.33,0.30,-32.87
ORD-10967,04-Jan-2025,Customer 158,Karnataka,South,Technology,Accessories,USB-C Hub,8,32908.20,0.30,58.34
ORD-10968,05-Jan-2025,Customer 026,Telangana,South,Office Supplies,Storage,Pen Drive 64GB,2,160.03,0.05,16.10
ORD-10969,03-Dec-2025,Customer 065,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,3,875.26,0.30,-43.94
ORD-10970,18-May-2025,Customer 028,Goa,West,Office Supplies,Storage,Pen Drive 64GB,5,1799.71,0.05,454.17
ORD-10971,30-Dec-2025,Customer 051,Telangana,South,Furniture,Tables,Study Table,3,8908.10,0.25,37.29
ORD-10972,24-Mar-2025,Customer 171,Jharkhand,East,Technology,Accessories,USB-C Hub,3,7172.08,0.20,598.29
ORD-10973,07-Mar-2025,Customer 084,Rajasthan,West,Office Supplies,Writing,Highlighter Pack,2,595.42,0.30,122.57
ORD-10974,06-Mar-2025,Customer 040,Karnataka,South,Furniture,Storage,Wall Shelf,3,6167.75,0.00,1180.45
ORD-10975,02-Nov-2025,Customer 003,Haryana,North,Furniture,Chairs,Office Chair Basic,1,5192.66,0.20,242.75
ORD-10976,20-Mar-2025,Customer 131,Tamil Nadu,South,Office Supplies,Storage,Pen Drive 64GB,8,886.47,0.25,43.62
ORD-10977,08-Aug-2025,Customer 051,Gujarat,West,Technology,Accessories,USB-C Hub,5,29100.11,0.10,3968.43
ORD-10978,09-Mar-2025,Customer 103,Kerala,South,Furniture,Chairs,Office Chair Basic,4,33979.23,0.05,4946.99
ORD-10979,27-Jan-2025,Customer 098,West Bengal,East,Office Supplies,Paper,Notebook Set,7,595.24,0.10,29.80
ORD-10980,07-Aug-2025,Customer 165,Tamil Nadu,South,Furniture,Tables,Study Table,4,10702.12,0.30,-265.81
ORD-10981,07-May-2025,Customer 082,West Bengal,East,Office Supplies,Paper,Sticky Notes,6,1488.27,0.20,274.02
ORD-10982,30-Aug-2025,Customer 072,West Bengal,East,Technology,Phones,Smartphone X1,1,3624.40,0.20,184.58
ORD-10983,09-Dec-2025,Customer 004,Jharkhand,East,Office Supplies,Paper,Sticky Notes,8,2571.33,0.15,376.03
ORD-10984,16-Jul-2025,Customer 023,Maharashtra,West,Office Supplies,Storage,Pen Drive 64GB,6,1404.37,0.15,186.71
ORD-10985,17-Aug-2025,Customer 026,Jharkhand,East,Technology,Electronics,LED Monitor 24,1,3691.85,0.10,424.70
ORD-10986,20-Mar-2025,Customer 012,Odisha,East,Furniture,Storage,Drawer Unit,5,30859.81,0.10,3556.93
ORD-10987,02-Mar-2025,Customer 112,Maharashtra,West,Technology,Accessories,Mechanical Keyboard,6,24740.08,0.30,154.87
ORD-10988,17-Oct-2025,Customer 016,Odisha,East,Office Supplies,Storage,File Folder,3,1628.22,0.05,352.50
ORD-10989,19-Jul-2025,Customer 103,Rajasthan,West,Furniture,Tables,Conference Table,2,3736.56,0.25,80.39
ORD-10990,20-Sep-2025,Customer 117,Delhi,North,Technology,Phones,Smartphone X1,3,12051.02,0.00,2501.20
ORD-10991,01-Oct-2025,Customer 061,Delhi,North,Office Supplies,Paper,Sticky Notes,5,2530.63,0.05,560.07
ORD-10992,27-Jan-2025,Customer 165,Uttar Pradesh,North,Technology,Electronics,Webcam HD,5,25831.66,0.15,2737.36
ORD-10993,28-Dec-2025,Customer 141,Goa,West,Technology,Electronics,LED Monitor 24,1,3569.72,0.20,207.78
ORD-10994,06-Jan-2025,Customer 092,Delhi,North,Furniture,Chairs,Study Chair,5,18660.77,0.00,3389.17
ORD-10995,19-Dec-2025,Customer 098,Goa,West,Furniture,Tables,Study Table,5,43892.58,0.00,7954.09
ORD-10996,19-Nov-2025,Customer 102,Delhi,North,Furniture,Storage,Filing Cabinet,8,19862.69,0.15,1567.61
ORD-10997,03-Apr-2025,Customer 118,Maharashtra,West,Office Supplies,Paper,Printer Paper,6,846.86,0.30,-25.53
ORD-10998,01-Apr-2025,Customer 101,Gujarat,West,Technology,Phones,Wireless Earbuds,3,13367.62,0.00,2627.96
ORD-10999,27-Sep-2025,Customer 036,Rajasthan,West,Technology,Phones,Smartphone X1,7,11142.98,0.25,321.92
ORD-11000,26-Nov-2025,Customer 012,Bihar,East,Furniture,Chairs,Study Chair,7,9531.09,0.00,1778.82
ORD-11001,05-Jan-2025,Customer 028,Maharashtra,West,Technology,Phones,5G Phone Pro,3,18431.61,0.00,3756.50
ORD-11002,07-Jun-2025,Customer 085,Punjab,North,Furniture,Chairs,Office Chair Basic,3,10389.37,0.30,-80.13
ORD-11003,23-Jan-2025,Customer 027,Kerala,South,Technology,Phones,Smartphone X1,5,21697.09,0.00,4224.51
ORD-11004,07-Aug-2025,Customer 099,Uttar Pradesh,North,Technology,Electronics,Power Bank,3,1908.96,0.10,143.47
ORD-11005,27-Feb-2025,Customer 126,Maharashtra,West,Office Supplies,Writing,Highlighter Pack,4,2507.36,0.25,339.44
ORD-11006,13-Feb-2025,Customer 012,Gujarat,West,Technology,Phones,Smartphone X1,5,11089.54,0.20,684.67
ORD-11007,18-Dec-2025,Customer 078,Maharashtra,West,Technology,Accessories,Mechanical Keyboard,3,13226.03,0.05,2309.71
ORD-11008,31-Dec-2025,Customer 020,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,8,4233.82,0.15,847.24
ORD-11009,02-Sep-2025,Customer 018,Bihar,East,Technology,Electronics,Webcam HD,6,6539.93,0.30,85.82
ORD-11010,17-Jul-2025,Customer 091,Jharkhand,East,Furniture,Tables,Laptop Table,3,5430.64,0.05,724.67
ORD-11011,01-Dec-2025,Customer 063,Punjab,North,Office Supplies,Storage,Desk Organizer,7,3211.20,0.20,394.85
ORD-11012,25-Oct-2025,Customer 108,Karnataka,South,Office Supplies,Writing,Pencil Box,8,3719.73,0.10,772.05
ORD-11013,31-Aug-2025,Customer 035,Goa,West,Furniture,Chairs,Office Chair Basic,6,7334.13,0.00,1287.12
ORD-11014,10-Oct-2025,Customer 108,Jharkhand,East,Technology,Accessories,Mechanical Keyboard,3,6866.35,0.05,1230.57
ORD-11015,14-Jan-2025,Customer 179,Goa,West,Technology,Phones,Smartphone X1,3,3932.91,0.05,629.35
ORD-11016,07-Jul-2025,Customer 037,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,2,894.90,0.05,108.73
ORD-11017,13-Mar-2025,Customer 136,Odisha,East,Technology,Phones,Smartphone X1,7,10429.59,0.05,1739.70
ORD-11018,21-Mar-2025,Customer 016,Uttar Pradesh,North,Office Supplies,Storage,Pen Drive 64GB,8,5765.96,0.00,1563.29
ORD-11019,21-Aug-2025,Customer 142,West Bengal,East,Furniture,Chairs,Office Chair Basic,1,3218.89,0.25,99.51
ORD-11020,17-Feb-2025,Customer 134,Delhi,North,Furniture,Storage,Drawer Unit,4,17117.59,0.05,2470.08
ORD-11021,14-Oct-2025,Customer 155,Karnataka,South,Technology,Electronics,Webcam HD,7,27029.86,0.10,3623.18
ORD-11022,26-Mar-2025,Customer 014,Odisha,East,Furniture,Tables,Conference Table,6,28309.77,0.25,573.96
ORD-11023,21-Jun-2025,Customer 008,Haryana,North,Furniture,Tables,Study Table,5,10227.63,0.00,1808.02
ORD-11024,08-Jun-2025,Customer 049,Goa,West,Office Supplies,Paper,A4 Paper Pack,2,507.53,0.00,203.67
ORD-11025,05-Sep-2025,Customer 012,Rajasthan,West,Furniture,Chairs,Office Chair Basic,5,9316.53,0.00,1692.27
ORD-11026,14-Sep-2025,Customer 050,West Bengal,East,Office Supplies,Paper,Sticky Notes,1,751.44,0.15,247.24
ORD-11027,15-Sep-2025,Customer 026,Punjab,North,Office Supplies,Writing,Highlighter Pack,3,1968.54,0.00,510.71
ORD-11028,19-Mar-2025,Customer 175,Maharashtra,West,Technology,Electronics,Power Bank,8,32807.02,0.00,6511.03
ORD-11029,24-Mar-2025,Customer 129,Telangana,South,Technology,Electronics,LED Monitor 24,4,22152.22,0.05,3775.02
ORD-11030,31-Dec-2025,Customer 175,Punjab,North,Office Supplies,Paper,Sticky Notes,5,1407.97,0.25,55.04
ORD-11031,08-Jan-2025,Customer 037,Karnataka,South,Technology,Phones,Smartphone X1,3,8374.85,0.30,-54.75
ORD-11032,24-Mar-2025,Customer 018,Uttar Pradesh,North,Furniture,Chairs,Study Chair,2,9020.25,0.05,1434.66
ORD-11033,31-Aug-2025,Customer 066,Delhi,North,Furniture,Tables,Laptop Table,2,2456.78,0.30,-94.95
ORD-11034,14-Nov-2025,Customer 175,Telangana,South,Furniture,Chairs,Ergonomic Chair,8,10259.99,0.15,822.67
ORD-11035,15-May-2025,Customer 175,Maharashtra,West,Office Supplies,Storage,Pen Drive 64GB,6,668.08,0.25,79.93
ORD-11036,23-Feb-2025,Customer 075,West Bengal,East,Furniture,Storage,Bookshelf,4,26632.05,0.00,4710.86
ORD-11037,28-Jun-2025,Customer 120,Karnataka,South,Technology,Electronics,Power Bank,2,2791.18,0.30,54.55
ORD-11038,23-Jul-2025,Customer 111,Telangana,South,Furniture,Storage,Wall Shelf,2,3738.83,0.00,773.18
ORD-11039,01-Sep-2025,Customer 030,Rajasthan,West,Office Supplies,Storage,File Folder,6,1515.31,0.30,59.83
ORD-11040,17-Jan-2025,Customer 154,Delhi,North,Office Supplies,Paper,Notebook Set,8,1435.11,0.10,265.39
ORD-11041,17-Dec-2025,Customer 109,Karnataka,South,Technology,Accessories,Laptop Stand,8,13952.45,0.10,1971.91
ORD-11042,02-Jun-2025,Customer 116,Delhi,North,Office Supplies,Writing,Marker Set,2,333.58,0.15,38.09
ORD-11043,08-Aug-2025,Customer 088,Tamil Nadu,South,Furniture,Chairs,Visitor Chair,3,23034.85,0.00,4241.06
ORD-11044,12-Aug-2025,Customer 091,Uttar Pradesh,North,Technology,Phones,5G Phone Pro,7,23231.29,0.05,4002.98
ORD-11045,12-Jun-2025,Customer 004,Karnataka,South,Technology,Electronics,Webcam HD,2,9294.41,0.05,1514.51
ORD-11046,02-Jan-2025,Customer 116,Maharashtra,West,Office Supplies,Paper,Printer Paper,6,779.21,0.25,34.63
ORD-11047,07-Oct-2025,Customer 043,Maharashtra,West,Furniture,Tables,Work Desk,1,2614.73,0.10,281.54
ORD-11048,06-Jul-2025,Customer 005,Karnataka,South,Technology,Accessories,Wireless Mouse,4,25344.47,0.00,5037.76
ORD-11049,30-Jun-2025,Customer 091,Uttar Pradesh,North,Office Supplies,Writing,Gel Pen Pack,8,3427.80,0.30,270.74
ORD-11050,01-Nov-2025,Customer 042,Tamil Nadu,South,Furniture,Tables,Work Desk,3,11469.18,0.20,495.91
ORD-11051,23-Feb-2025,Customer 023,Tamil Nadu,South,Office Supplies,Storage,Desk Organizer,5,3278.58,0.00,1036.89
ORD-11052,15-Sep-2025,Customer 149,Bihar,East,Furniture,Tables,Work Desk,8,56396.49,0.00,10183.41
ORD-11053,28-Feb-2025,Customer 051,West Bengal,East,Furniture,Tables,Conference Table,4,8227.69,0.30,-111.03
ORD-11054,11-Jul-2025,Customer 058,Kerala,South,Technology,Accessories,Laptop Stand,7,31323.40,0.25,1056.45
ORD-11055,03-Jan-2025,Customer 107,Uttar Pradesh,North,Office Supplies,Writing,Highlighter Pack,5,2878.34,0.25,379.80
ORD-11056,20-Oct-2025,Customer 111,West Bengal,East,Technology,Phones,Budget Phone A2,6,26767.03,0.20,1834.11
ORD-11057,22-Nov-2025,Customer 100,Goa,West,Furniture,Tables,Study Table,7,40229.12,0.25,614.94
ORD-11058,20-Nov-2025,Customer 148,Gujarat,West,Office Supplies,Storage,Document Box,7,1791.48,0.05,444.41
ORD-11059,06-Jan-2025,Customer 161,Karnataka,South,Furniture,Tables,Study Table,6,16736.09,0.00,2898.65
ORD-11060,21-Nov-2025,Customer 162,Maharashtra,West,Technology,Electronics,LED Monitor 24,7,5630.43,0.05,1059.12
ORD-11061,13-Jul-2025,Customer 067,Haryana,North,Technology,Phones,Budget Phone A2,5,8208.93,0.10,1162.52
ORD-11062,02-Nov-2025,Customer 032,West Bengal,East,Office Supplies,Paper,Notebook Set,1,603.48,0.00,75.60
ORD-11063,17-Apr-2025,Customer 101,Jharkhand,East,Technology,Accessories,Mechanical Keyboard,3,2600.03,0.30,95.71
ORD-11064,03-Aug-2025,Customer 097,Jharkhand,East,Office Supplies,Paper,Printer Paper,2,957.89,0.00,198.68
ORD-11065,20-Nov-2025,Customer 156,Punjab,North,Furniture,Tables,Study Table,3,10061.32,0.05,1522.36
ORD-11066,11-May-2025,Customer 032,West Bengal,East,Technology,Accessories,Mechanical Keyboard,8,51764.10,0.00,10270.83
ORD-11067,22-Apr-2025,Customer 008,Rajasthan,West,Furniture,Chairs,Ergonomic Chair,3,6929.26,0.20,254.01
ORD-11068,17-Feb-2025,Customer 090,Punjab,North,Technology,Phones,Smartphone X1,3,4729.25,0.30,-48.54
ORD-11069,09-May-2025,Customer 045,Uttar Pradesh,North,Office Supplies,Writing,Pencil Box,7,2626.99,0.25,410.03
ORD-11070,16-Apr-2025,Customer 125,Rajasthan,West,Furniture,Storage,Drawer Unit,7,11915.34,0.15,902.77
ORD-11071,18-Oct-2025,Customer 091,Tamil Nadu,South,Office Supplies,Storage,Pen Drive 64GB,6,2658.54,0.25,295.41
ORD-11072,31-May-2025,Customer 155,Haryana,North,Furniture,Chairs,Study Chair,3,20751.15,0.15,1732.82
ORD-11073,03-Jul-2025,Customer 063,Haryana,North,Office Supplies,Paper,A4 Paper Pack,3,1672.68,0.25,266.36
ORD-11074,13-Jun-2025,Customer 177,Odisha,East,Technology,Electronics,Bluetooth Speaker,6,7397.90,0.20,427.21
ORD-11075,15-Oct-2025,Customer 017,Bihar,East,Furniture,Tables,Study Table,8,36008.07,0.20,1896.10
ORD-11076,10-Dec-2025,Customer 020,Karnataka,South,Office Supplies,Writing,Marker Set,4,558.94,0.15,153.91
ORD-11077,13-Sep-2025,Customer 012,Tamil Nadu,South,Furniture,Tables,Laptop Table,6,16473.44,0.00,3037.87
ORD-11078,02-May-2025,Customer 148,Delhi,North,Office Supplies,Paper,A4 Paper Pack,8,1410.14,0.20,233.40
ORD-11079,01-Oct-2025,Customer 136,Bihar,East,Office Supplies,Paper,A4 Paper Pack,8,1879.08,0.25,109.67
ORD-11080,21-May-2025,Customer 082,West Bengal,East,Office Supplies,Writing,Gel Pen Pack,2,697.97,0.25,135.59
ORD-11081,21-Aug-2025,Customer 127,Haryana,North,Office Supplies,Paper,Sticky Notes,8,3492.62,0.25,362.01
ORD-11082,15-Jun-2025,Customer 177,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,1,263.69,0.00,-12.87
ORD-11083,03-Oct-2025,Customer 002,Tamil Nadu,South,Technology,Phones,Smartphone X1,4,15679.44,0.20,1173.44
ORD-11084,19-Dec-2025,Customer 157,West Bengal,East,Office Supplies,Paper,A4 Paper Pack,1,856.66,0.00,183.16
ORD-11085,17-Mar-2025,Customer 150,Karnataka,South,Office Supplies,Writing,Marker Set,3,1675.29,0.00,379.39
ORD-11086,14-Jun-2025,Customer 124,Tamil Nadu,South,Furniture,Tables,Work Desk,4,15981.00,0.30,-125.39
ORD-11087,16-Apr-2025,Customer 178,Goa,West,Technology,Accessories,Mechanical Keyboard,2,4945.42,0.10,705.91
ORD-11088,17-Jul-2025,Customer 049,Odisha,East,Technology,Accessories,USB-C Hub,4,2794.11,0.10,369.56
ORD-11089,02-Dec-2025,Customer 040,Kerala,South,Technology,Accessories,Wireless Mouse,6,26065.23,0.15,2721.73
ORD-11090,07-Apr-2025,Customer 018,Jharkhand,East,Technology,Phones,5G Phone Pro,7,40038.86,0.10,5472.45
ORD-11091,04-May-2025,Customer 005,Delhi,North,Office Supplies,Paper,Sticky Notes,2,401.56,0.00,171.24
ORD-11092,02-Mar-2025,Customer 141,Telangana,South,Technology,Accessories,USB-C Hub,8,25418.04,0.30,91.56
ORD-11093,28-Jan-2025,Customer 113,Odisha,East,Office Supplies,Storage,Document Box,3,912.33,0.25,109.10
ORD-11094,07-Apr-2025,Customer 104,Delhi,North,Office Supplies,Paper,A4 Paper Pack,7,3571.27,0.25,346.17
ORD-11095,26-Feb-2025,Customer 057,Gujarat,West,Furniture,Tables,Conference Table,7,14361.48,0.00,2620.19
ORD-11096,14-Nov-2025,Customer 180,Jharkhand,East,Technology,Phones,5G Phone Pro,4,4327.66,0.00,811.64
ORD-11097,29-Mar-2025,Customer 053,Karnataka,South,Office Supplies,Storage,File Folder,4,2318.18,0.15,421.91
ORD-11098,19-Dec-2025,Customer 062,Haryana,North,Furniture,Tables,Laptop Table,1,1354.56,0.30,37.06
ORD-11099,07-Jan-2025,Customer 171,Gujarat,West,Office Supplies,Writing,Gel Pen Pack,3,490.61,0.30,-44.26
ORD-11100,05-Jan-2025,Customer 153,Kerala,South,Office Supplies,Storage,File Folder,3,2636.95,0.00,659.32
ORD-11101,09-Jan-2025,Customer 146,Haryana,North,Office Supplies,Writing,Gel Pen Pack,8,4457.82,0.30,285.17
ORD-11102,21-Jun-2025,Customer 116,Uttar Pradesh,North,Technology,Electronics,Webcam HD,3,15589.46,0.00,3071.00
ORD-11103,30-Jun-2025,Customer 078,Kerala,South,Furniture,Tables,Laptop Table,8,17794.49,0.30,-383.66
ORD-11104,30-Jul-2025,Customer 057,Punjab,North,Furniture,Storage,Wall Shelf,2,6611.02,0.00,1105.48
ORD-11105,15-Feb-2025,Customer 050,Maharashtra,West,Office Supplies,Storage,File Folder,4,1660.86,0.25,161.41
